Roll (x), Pitch (Y), Yaw (Z), Time (s)
-5.54,-0.87,79.03,1079.79
-5.51,-0.86,79.08,1079.90
-5.43,-0.88,80.16,1080.01
-5.51,-0.84,79.47,1080.13
-5.52,-0.84,80.12,1080.24
-5.49,-0.84,82.74,1080.36
-5.48,-0.82,83.36,1080.47
-5.53,-0.80,81.76,1080.68
-5.54,-0.84,82.14,1080.79
-5.48,-0.85,82.03,1080.91
-5.51,-0.78,82.75,1081.02
-5.49,-0.87,83.60,1081.14
-5.58,-0.84,82.95,1081.25
-5.54,-0.87,80.87,1081.36
-5.56,-0.83,82.07,1081.48
-5.52,-0.87,81.73,1081.59
-5.53,-0.86,82.79,1081.70
-5.48,-0.86,82.55,1081.93
-5.48,-0.87,83.63,1082.04
-5.52,-0.81,83.91,1082.16
-5.50,-0.85,83.72,1082.27
-5.46,-0.84,84.01,1082.39
-5.44,-0.85,83.99,1082.50
-5.48,-0.82,84.00,1082.61
-5.47,-0.86,81.66,1082.73
-5.51,-0.80,82.43,1082.84
-5.46,-0.88,80.99,1082.95
-5.47,-0.87,79.60,1083.16
-5.51,-0.90,81.49,1083.28
-5.52,-0.87,83.51,1083.39
-5.51,-0.82,81.37,1083.51
-5.53,-0.86,81.57,1083.62
-5.54,-0.89,84.52,1083.73
-5.46,-0.80,83.96,1083.85
-5.51,-0.82,82.03,1083.96
-5.51,-0.84,84.78,1084.08
-5.56,-0.83,84.38,1084.19
-5.44,-0.87,79.61,1084.42
-5.51,-0.93,81.93,1084.53
-5.51,-0.86,81.03,1084.64
-5.49,-0.84,82.50,1084.76
-5.49,-0.89,84.11,1084.87
-5.46,-0.76,89.62,1084.98
-5.46,-0.80,85.03,1085.10
-5.44,-0.82,81.42,1085.21
-5.52,-0.86,81.37,1085.33
-5.51,-0.90,82.66,1085.44
-5.49,-0.79,82.21,1085.65
-5.43,-0.82,82.05,1085.76
-5.51,-0.85,82.10,1085.88
-5.44,-0.90,82.93,1085.99
-5.48,-0.86,83.24,1086.11
-5.48,-0.87,81.62,1086.22
-5.50,-0.90,83.83,1086.33
-5.50,-0.83,82.96,1086.45
-5.50,-0.88,80.03,1086.56
-5.52,-0.94,80.69,1086.68
-5.49,-0.79,81.53,1086.90
-5.52,-0.85,81.71,1087.01
-5.47,-0.83,82.94,1087.13
-5.48,-0.89,83.35,1087.24
-5.47,-0.85,81.84,1087.36
-5.46,-0.86,82.71,1087.47
-5.48,-0.84,83.20,1087.58
-5.51,-0.90,83.39,1087.70
-5.51,-0.87,82.72,1087.81
-5.42,-0.87,81.83,1087.93
-5.46,-0.86,80.18,1088.14
-5.56,-0.83,80.12,1088.25
-5.58,-0.83,78.61,1088.36
-5.50,-0.86,80.02,1088.48
-5.54,-0.84,79.95,1088.59
-5.49,-0.77,79.68,1088.70
-5.41,-0.85,81.10,1088.82
-5.49,-0.86,80.40,1088.93
-5.50,-0.81,79.01,1089.05
-5.45,-0.88,79.52,1089.16
-5.47,-0.92,83.62,1089.39
-5.51,-0.90,81.51,1089.50
-5.50,-0.83,80.80,1089.61
-5.49,-0.88,83.28,1089.73
-5.43,-0.87,82.55,1089.84
-5.47,-0.85,83.33,1089.95
-5.52,-0.89,82.45,1090.07
-5.54,-0.79,82.30,1090.18
-5.53,-0.85,82.97,1090.30
-5.50,-0.83,83.26,1090.41
-5.50,-0.87,81.26,1090.62
-5.44,-0.81,82.73,1090.73
-5.49,-0.83,83.27,1090.85
-5.52,-0.88,83.68,1090.96
-5.54,-0.89,83.71,1091.08
-5.46,-0.84,81.26,1091.19
-5.51,-0.85,80.72,1091.30
-5.47,-0.86,79.57,1091.42
-5.46,-0.86,80.11,1091.53
-5.54,-0.79,81.63,1091.65
-5.48,-0.85,83.54,1091.87
-5.51,-0.84,82.87,1091.98
-5.48,-0.84,82.56,1092.10
-5.45,-0.85,81.05,1092.21
-5.56,-0.89,82.41,1092.33
-5.48,-0.79,82.28,1092.44
-5.42,-0.86,82.08,1092.55
-5.47,-0.82,81.86,1092.67
-5.48,-0.84,82.79,1092.78
-5.47,-0.84,81.94,1092.90
-5.46,-0.87,83.06,1093.10
-5.41,-0.83,82.82,1093.22
-5.45,-0.82,81.18,1093.33
-5.52,-0.91,81.19,1093.45
-5.52,-0.84,81.24,1093.56
-5.48,-0.88,79.91,1093.68
-5.45,-0.79,80.51,1093.79
-5.48,-0.86,82.17,1093.90
-5.53,-0.80,79.99,1094.02
-5.52,-0.85,80.65,1094.13
-5.44,-0.86,82.65,1094.35
-5.48,-0.85,81.19,1094.47
-5.53,-0.91,81.00,1094.58
-5.44,-0.89,82.56,1094.70
-5.52,-0.86,82.24,1094.81
-5.59,-0.83,81.70,1094.93
-5.53,-0.82,83.61,1095.04
-5.56,-0.91,85.68,1095.15
-5.56,-0.84,81.58,1095.27
-5.47,-0.84,80.50,1095.38
-5.53,-0.81,84.27,1095.59
-5.46,-0.77,82.06,1095.70
-5.46,-0.85,82.72,1095.82
-5.55,-0.88,83.61,1095.93
-5.49,-0.89,83.77,1096.05
-5.46,-0.86,84.70,1096.16
-5.48,-0.88,83.10,1096.27
-5.46,-0.77,82.90,1096.39
-5.52,-0.86,81.74,1096.50
-5.46,-0.84,80.99,1096.62
-5.44,-0.81,78.07,1096.84
-5.51,-0.81,79.90,1096.95
-5.49,-0.86,79.56,1097.07
-5.49,-0.86,80.33,1097.18
-5.56,-0.80,79.38,1097.30
-5.52,-0.83,79.25,1097.41
-5.50,-0.86,81.37,1097.52
-5.54,-0.84,80.56,1097.64
-5.47,-0.84,80.87,1097.75
-5.55,-0.81,81.18,1097.87
-5.48,-0.82,81.33,1098.07
-5.51,-0.85,82.38,1098.19
-5.55,-0.85,83.00,1098.30
-5.51,-0.89,81.64,1098.42
-5.55,-0.86,83.62,1098.53
-5.51,-0.82,83.77,1098.65
-5.47,-0.86,80.49,1098.76
-5.53,-0.86,80.84,1098.87
-5.47,-0.86,80.41,1098.99
-5.48,-0.88,79.84,1099.10
-5.46,-0.84,83.50,1099.33
-5.47,-0.82,83.73,1099.44
-5.47,-0.86,80.61,1099.55
-5.49,-0.81,82.11,1099.67
-5.44,-0.84,81.63,1099.78
-5.51,-0.83,80.48,1099.90
-5.51,-0.86,79.88,1100.01
-5.49,-0.87,82.79,1100.12
-5.53,-0.82,79.18,1100.24
-5.47,-0.91,80.69,1100.35
-5.52,-0.81,78.56,1100.58
-5.48,-0.85,81.62,1100.69
-5.51,-0.83,82.49,1100.81
-5.48,-0.91,81.01,1100.92
-5.53,-0.88,80.41,1101.03
-5.52,-0.81,81.81,1101.15
-5.51,-0.82,79.78,1101.26
-5.51,-0.87,78.66,1101.38
-5.54,-0.82,80.89,1101.49
-5.49,-0.82,80.37,1101.60
-5.48,-0.81,79.65,1101.81
-5.43,-0.87,80.43,1101.93
-5.53,-0.86,81.08,1102.04
-5.46,-0.89,82.30,1102.15
-5.52,-0.86,81.25,1102.27
-5.47,-0.85,81.50,1102.38
-5.53,-0.80,82.65,1102.50
-5.51,-0.82,82.90,1102.61
-5.47,-0.81,82.30,1102.72
-5.50,-0.89,81.17,1102.84
-5.47,-0.81,80.35,1103.06
-5.52,-0.88,81.02,1103.18
-5.48,-0.85,80.18,1103.29
-5.52,-0.85,81.53,1103.41
-5.47,-0.84,82.76,1103.52
-5.47,-0.83,80.76,1103.63
-5.51,-0.87,82.00,1103.75
-5.55,-0.80,84.23,1103.86
-5.49,-0.85,84.12,1103.97
-5.55,-0.83,83.92,1104.09
-5.49,-0.89,86.72,1104.30
-5.49,-0.84,82.93,1104.41
-5.52,-0.90,83.38,1104.53
-5.53,-0.89,80.69,1104.64
-5.55,-0.84,80.95,1104.75
-5.45,-0.90,82.12,1104.87
-5.52,-0.89,83.98,1104.98
-5.46,-0.93,83.75,1105.10
-5.49,-0.84,82.08,1105.21
-5.51,-0.83,83.78,1105.32
-5.55,-0.86,80.57,1105.55
-5.51,-0.91,81.76,1105.66
-5.48,-0.84,81.95,1105.78
-5.48,-0.82,81.68,1105.89
-5.52,-0.90,79.74,1106.01
-5.51,-0.91,78.42,1106.12
-5.49,-0.86,81.65,1106.23
-5.54,-0.85,82.67,1106.35
-5.52,-0.84,83.40,1106.46
-5.52,-0.97,81.65,1106.57
-5.53,-0.82,77.05,1106.78
-5.50,-0.82,81.41,1106.90
-5.47,-0.84,81.12,1107.01
-5.48,-0.82,83.27,1107.13
-5.55,-0.85,82.42,1107.24
-5.54,-0.84,82.86,1107.35
-5.55,-0.91,78.73,1107.47
-5.48,-0.82,78.88,1107.58
-5.49,-0.84,79.69,1107.70
-5.54,-0.86,79.53,1107.81
-5.56,-0.86,84.15,1108.04
-5.50,-0.84,81.77,1108.15
-5.47,-0.86,82.79,1108.26
-5.59,-0.83,80.96,1108.38
-5.54,-0.84,82.27,1108.49
-5.49,-0.82,83.00,1108.60
-5.54,-0.87,81.13,1108.72
-5.49,-0.89,84.26,1108.83
-5.55,-0.84,81.00,1108.95
-5.54,-0.86,82.22,1109.06
-5.44,-0.82,80.38,1109.27
-5.46,-0.86,83.29,1109.38
-5.55,-0.91,81.62,1109.50
-5.53,-0.84,82.60,1109.61
-5.48,-0.82,80.03,1109.73
-5.53,-0.84,81.73,1109.84
-5.47,-0.87,81.07,1109.95
-5.51,-0.91,78.96,1110.07
-5.51,-0.91,79.34,1110.18
-5.46,-0.81,81.35,1110.30
-5.49,-0.82,84.76,1110.52
-5.50,-0.88,83.12,1110.63
-5.48,-0.88,83.71,1110.75
-5.52,-0.82,80.85,1110.86
-5.45,-0.84,78.28,1110.98
-5.45,-0.85,82.03,1111.09
-5.51,-0.83,82.54,1111.20
-5.53,-0.86,82.13,1111.32
-5.53,-0.80,81.89,1111.43
-5.49,-0.86,82.73,1111.55
-5.51,-0.93,80.97,1111.76
-5.49,-0.83,88.77,1111.87
-5.50,-0.84,83.18,1111.98
-5.48,-0.80,81.87,1112.10
-5.49,-0.88,82.57,1112.21
-5.50,-0.91,81.07,1112.32
-5.50,-0.86,81.29,1112.44
-5.47,-0.82,82.53,1112.55
-5.55,-0.81,80.61,1112.67
-5.49,-0.80,80.90,1112.78
-5.54,-0.82,80.38,1113.01
-5.57,-0.85,82.34,1113.12
-5.49,-0.86,82.16,1113.23
-5.47,-0.84,82.15,1113.35
-5.51,-0.91,81.78,1113.46
-5.53,-0.84,82.82,1113.57
-5.54,-0.81,83.40,1113.69
-5.45,-0.89,81.88,1113.80
-5.49,-0.86,73.66,1113.92
-5.53,-0.83,76.16,1114.03
-5.57,-0.86,78.22,1114.24
-5.53,-0.82,78.32,1114.35
-5.50,-0.90,80.04,1114.47
-5.47,-0.86,78.80,1114.58
-5.53,-0.85,81.06,1114.70
-5.53,-0.90,81.62,1114.81
-5.52,-0.81,82.58,1114.92
-5.53,-0.87,82.12,1115.04
-5.55,-0.83,81.14,1115.15
-5.50,-0.84,81.33,1115.27
-5.52,-0.81,75.11,1115.49
-5.49,-0.89,79.53,1115.60
-5.52,-0.86,80.59,1115.72
-5.50,-0.84,81.03,1115.83
-5.50,-0.85,81.38,1115.95
-5.47,-0.90,81.69,1116.06
-5.53,-0.87,80.67,1116.17
-5.47,-0.83,80.09,1116.29
-5.59,-0.86,79.99,1116.40
-5.44,-0.89,80.55,1116.52
-5.53,-0.82,81.25,1116.72
-5.49,-0.84,80.30,1116.84
-5.45,-0.86,75.41,1116.95
-5.50,-0.84,78.11,1117.07
-5.49,-0.81,79.58,1117.18
-5.46,-0.84,81.49,1117.30
-5.50,-0.80,80.17,1117.41
-5.49,-0.86,81.98,1117.52
-5.50,-0.86,83.99,1117.64
-5.47,-0.86,83.85,1117.75
-5.50,-0.84,80.93,1117.98
-5.47,-0.84,82.32,1118.09
-5.40,-0.85,83.42,1118.20
-5.49,-0.86,84.84,1118.32
-5.56,-0.88,83.41,1118.43
-5.53,-0.85,82.37,1118.55
-5.52,-0.87,81.80,1118.66
-5.50,-0.90,83.89,1118.77
-5.52,-0.81,81.92,1118.89
-5.52,-0.79,80.47,1119.00
-5.54,-0.84,80.07,1119.21
-5.52,-0.85,84.44,1119.32
-5.47,-0.85,83.21,1119.44
-5.49,-0.89,82.51,1119.55
-5.50,-0.89,80.91,1119.67
-5.46,-0.82,81.17,1119.78
-5.54,-0.88,80.22,1119.90
-5.48,-0.85,80.80,1120.01
-5.51,-0.88,80.23,1120.12
-5.43,-0.86,80.14,1120.24
-5.47,-0.90,82.69,1120.46
-5.46,-0.86,81.21,1120.57
-5.58,-0.86,81.16,1120.69
-5.53,-0.82,82.42,1120.80
-5.50,-0.89,80.93,1120.92
-5.51,-0.79,81.31,1121.03
-5.53,-0.81,80.69,1121.15
-5.49,-0.87,83.12,1121.26
-5.46,-0.85,81.33,1121.37
-5.51,-0.82,82.47,1121.49
-5.49,-0.81,81.66,1121.70
-5.46,-0.83,81.97,1121.81
-5.44,-0.86,81.21,1121.92
-5.54,-0.82,81.26,1122.04
-5.50,-0.89,80.65,1122.15
-5.57,-0.91,81.16,1122.27
-5.55,-0.81,82.23,1122.38
-5.50,-0.79,79.83,1122.49
-5.49,-0.84,79.76,1122.61
-5.56,-0.85,80.77,1122.72
-5.44,-0.86,83.00,1122.95
-5.54,-0.86,80.02,1123.06
-5.51,-0.87,82.89,1123.18
-5.44,-0.79,80.18,1123.29
-5.50,-0.86,82.60,1123.40
-5.53,-0.83,80.23,1123.52
-5.52,-0.82,80.07,1123.63
-5.53,-0.84,81.30,1123.74
-5.47,-0.93,81.39,1123.86
-5.58,-0.85,83.43,1123.97
-5.50,-0.81,83.82,1124.18
-5.48,-0.87,81.22,1124.30
-5.47,-0.84,82.48,1124.41
-5.52,-0.84,83.31,1124.52
-5.51,-0.84,83.77,1124.64
-5.52,-0.85,83.41,1124.75
-5.49,-0.86,79.53,1124.87
-5.50,-0.86,80.52,1124.98
-5.43,-0.78,81.78,1125.09
-5.52,-0.85,82.58,1125.21
-5.51,-0.85,80.17,1125.43
-5.54,-0.83,81.14,1125.55
-5.51,-0.83,82.32,1125.66
-5.51,-0.87,81.83,1125.77
-5.51,-0.86,80.02,1125.89
-5.52,-0.88,79.39,1126.00
-5.56,-0.84,79.26,1126.12
-5.51,-0.86,80.36,1126.23
-5.52,-0.83,81.86,1126.34
-5.54,-0.84,82.57,1126.46
-5.46,-0.92,82.05,1126.67
-5.53,-0.86,80.70,1126.78
-5.52,-0.88,80.57,1126.90
-5.50,-0.93,79.71,1127.01
-5.50,-0.85,80.19,1127.12
-5.56,-0.90,79.66,1127.24
-5.48,-0.84,79.44,1127.35
-5.49,-0.84,79.96,1127.46
-5.50,-0.86,78.91,1127.58
-5.53,-0.87,80.95,1127.69
-5.56,-0.81,81.46,1127.92
-5.52,-0.86,80.00,1128.03
-5.51,-0.83,80.76,1128.15
-5.51,-0.82,81.13,1128.26
-5.54,-0.80,78.98,1128.37
-5.57,-0.83,79.13,1128.49
-5.49,-0.82,79.36,1128.60
-5.50,-0.81,81.35,1128.72
-5.48,-0.85,80.32,1128.83
-5.47,-0.89,79.66,1128.94
-5.54,-0.87,80.04,1129.15
-5.45,-0.89,83.02,1129.27
-5.52,-0.89,83.57,1129.38
-5.49,-0.84,85.69,1129.49
-5.49,-0.85,85.12,1129.61
-5.51,-0.83,83.47,1129.72
-5.48,-0.86,82.63,1129.84
-5.53,-0.89,86.82,1129.95
-5.54,-0.89,85.54,1130.06
-5.54,-0.85,84.31,1130.18
-5.51,-0.84,80.82,1130.40
-5.54,-0.89,82.15,1130.52
-5.49,-0.87,80.39,1130.63
-5.47,-0.81,80.80,1130.74
-5.57,-0.88,81.02,1130.86
-5.48,-0.81,80.52,1130.97
-5.53,-0.89,79.08,1131.09
-5.47,-0.85,79.33,1131.20
-5.49,-0.86,80.27,1131.31
-5.54,-0.85,80.43,1131.43
-5.49,-0.81,80.75,1131.64
-5.51,-0.90,82.29,1131.75
-5.56,-0.87,81.75,1131.87
-5.40,-0.86,80.93,1131.98
-5.55,-0.91,80.24,1132.09
-5.44,-0.84,79.74,1132.21
-5.48,-0.86,81.56,1132.32
-5.53,-0.84,82.54,1132.44
-5.47,-0.89,81.39,1132.55
-5.49,-0.84,83.43,1132.66
-5.55,-0.87,82.67,1132.89
-5.53,-0.86,83.40,1133.00
-5.53,-0.86,83.73,1133.12
-5.55,-0.84,83.79,1133.23
-5.45,-0.85,82.10,1133.34
-5.58,-0.79,82.85,1133.46
-5.48,-0.82,83.49,1133.57
-5.56,-0.88,81.17,1133.69
-5.47,-0.85,82.55,1133.80
-5.46,-0.83,81.00,1133.91
-5.52,-0.89,79.85,1134.12
-5.53,-0.86,80.48,1134.24
-5.49,-0.89,82.74,1134.35
-5.49,-0.87,84.14,1134.46
-5.51,-0.84,84.24,1134.58
-5.53,-0.87,84.07,1134.69
-5.53,-0.91,84.20,1134.81
-5.49,-0.90,81.94,1134.92
-5.58,-0.93,86.92,1135.04
-5.57,-0.83,84.45,1135.15
-5.51,-0.84,83.94,1135.37
-5.51,-0.87,82.08,1135.49
-5.49,-0.89,82.92,1135.60
-5.53,-0.86,83.56,1135.71
-5.52,-0.84,81.58,1135.83
-5.51,-0.82,80.67,1135.94
-5.48,-0.91,78.73,1136.06
-5.49,-0.86,81.95,1136.17
-5.49,-0.85,81.53,1136.29
-5.54,-0.87,81.07,1136.40
-5.51,-0.83,80.39,1136.61
-5.50,-0.87,82.40,1136.72
-5.54,-0.85,80.73,1136.84
-5.50,-0.86,80.58,1136.95
-5.49,-0.84,81.24,1137.06
-5.47,-0.89,82.51,1137.18
-5.47,-0.85,80.44,1137.29
-5.47,-0.82,82.21,1137.41
-5.49,-0.79,82.83,1137.52
-5.48,-0.84,83.27,1137.63
-5.54,-0.86,82.41,1137.90
-5.46,-0.88,81.90,1138.02
-5.47,-0.87,81.91,1138.13
-5.55,-0.83,83.69,1138.24
-5.60,-0.88,81.81,1138.36
-5.51,-0.83,82.02,1138.47
-5.50,-0.81,85.00,1138.59
-5.52,-0.87,83.87,1138.70
-5.52,-0.85,83.45,1138.81
-5.49,-0.84,82.75,1138.93
-5.53,-0.86,82.13,1139.14
-5.44,-0.83,79.60,1139.25
-5.54,-0.90,81.45,1139.36
-5.51,-0.89,82.06,1139.48
-5.53,-0.86,83.29,1139.59
-5.44,-0.89,83.53,1139.71
-5.53,-0.84,82.80,1139.82
-5.59,-0.83,81.01,1139.94
-5.50,-0.87,80.66,1140.05
-5.46,-0.83,81.86,1140.16
-5.47,-0.86,83.52,1140.39
-5.50,-0.80,80.63,1140.50
-5.54,-0.84,81.94,1140.62
-5.49,-0.83,82.71,1140.73
-5.53,-0.85,83.26,1140.84
-5.53,-0.84,82.41,1140.96
-5.48,-0.87,80.75,1141.07
-5.49,-0.83,81.21,1141.19
-5.51,-0.84,82.49,1141.30
-5.61,-0.86,80.17,1141.41
-5.54,-0.86,82.87,1141.62
-5.57,-0.89,83.60,1141.74
-5.48,-0.84,84.85,1141.85
-5.54,-0.85,82.46,1141.96
-5.52,-0.86,80.61,1142.08
-5.48,-0.84,81.13,1142.19
-5.48,-0.86,80.19,1142.31
-5.50,-0.84,80.89,1142.42
-5.52,-0.89,81.93,1142.54
-5.45,-0.78,82.59,1142.65
-5.47,-0.89,78.66,1142.87
-5.54,-0.84,81.55,1142.99
-5.48,-0.90,80.98,1143.10
-5.49,-0.86,80.91,1143.22
-5.51,-0.84,80.60,1143.33
-5.51,-0.90,79.76,1143.44
-5.51,-0.90,79.57,1143.56
-5.50,-0.80,78.10,1143.67
-5.50,-0.86,78.85,1143.79
-5.44,-0.82,79.90,1143.90
-5.57,-0.89,81.15,1144.11
-5.49,-0.84,83.59,1144.22
-5.50,-0.86,83.83,1144.34
-5.51,-0.84,80.26,1144.45
-5.55,-0.81,79.70,1144.56
-5.55,-0.79,81.63,1144.68
-5.56,-0.87,79.49,1144.79
-5.49,-0.89,79.12,1144.91
-5.48,-0.93,80.29,1145.02
-5.54,-0.91,82.67,1145.14
-5.53,-0.91,80.49,1145.36
-5.56,-0.84,81.04,1145.47
-5.49,-0.88,80.16,1145.59
-5.51,-0.84,82.78,1145.70
-5.51,-0.89,82.60,1145.81
-5.51,-0.84,83.28,1145.93
-5.56,-0.86,81.81,1146.04
-5.57,-0.89,82.37,1146.16
-5.48,-0.82,82.03,1146.27
-5.48,-0.77,82.81,1146.39
-5.52,-0.84,80.57,1146.59
-5.51,-0.82,81.16,1146.71
-5.51,-0.86,79.85,1146.82
-5.53,-0.84,82.68,1146.94
-5.52,-0.82,82.09,1147.05
-5.51,-0.83,83.74,1147.16
-5.55,-0.91,82.81,1147.28
-5.52,-0.88,82.02,1147.39
-5.51,-0.84,82.86,1147.51
-5.48,-0.83,81.46,1147.62
-5.48,-0.86,81.47,1147.84
-5.49,-0.89,82.90,1147.96
-5.48,-0.91,81.40,1148.07
-5.56,-0.85,79.98,1148.19
-5.58,-0.85,82.87,1148.30
-5.47,-0.87,82.31,1148.41
-5.54,-0.82,84.94,1148.53
-5.53,-0.86,83.60,1148.64
-5.53,-0.84,81.60,1148.76
-5.55,-0.90,83.51,1148.87
-5.51,-0.86,82.26,1149.08
-5.44,-0.93,81.79,1149.19
-5.44,-0.83,85.23,1149.31
-5.47,-0.89,83.88,1149.42
-5.47,-0.84,80.54,1149.54
-5.49,-0.83,82.27,1149.65
-5.52,-0.90,81.07,1149.76
-5.46,-0.89,82.34,1149.88
-5.54,-0.78,83.78,1149.99
-5.50,-0.88,82.09,1150.10
-5.52,-0.84,81.88,1150.33
-5.53,-0.86,84.22,1150.44
-5.52,-0.81,82.89,1150.56
-5.53,-0.87,80.41,1150.67
-5.54,-0.81,78.99,1150.79
-5.49,-0.87,79.98,1150.90
-5.49,-0.91,79.93,1151.01
-5.51,-0.87,80.64,1151.13
-5.45,-0.78,79.74,1151.24
-5.51,-0.90,79.79,1151.35
-5.50,-0.85,82.21,1151.56
-5.58,-0.91,83.43,1151.68
-5.47,-0.84,80.87,1151.79
-5.50,-0.78,80.44,1151.91
-5.56,-0.81,81.91,1152.02
-5.54,-0.89,79.20,1152.13
-5.51,-0.82,81.41,1152.25
-5.53,-0.88,82.29,1152.36
-5.52,-0.94,79.87,1152.48
-5.54,-0.88,81.88,1152.59
-5.52,-0.82,80.61,1152.81
-5.52,-0.89,80.90,1152.93
-5.55,-0.84,80.84,1153.04
-5.52,-0.85,80.31,1153.16
-5.50,-0.83,81.53,1153.27
-5.51,-0.88,82.76,1153.38
-5.49,-0.86,84.47,1153.50
-5.48,-0.82,84.41,1153.61
-5.55,-0.82,83.19,1153.73
-5.57,-0.84,83.07,1153.84
-5.52,-0.87,83.25,1154.05
-5.52,-0.81,83.49,1154.16
-5.50,-0.89,81.95,1154.28
-5.55,-0.88,79.43,1154.39
-5.50,-0.81,79.23,1154.51
-5.57,-0.83,82.07,1154.62
-5.49,-0.89,82.83,1154.73
-5.47,-0.86,81.10,1154.85
-5.55,-0.89,82.28,1154.96
-5.60,-0.84,79.11,1155.07
-5.54,-0.87,78.88,1155.30
-5.51,-0.89,79.72,1155.41
-5.55,-0.85,82.72,1155.53
-5.50,-0.85,83.37,1155.64
-5.53,-0.91,83.72,1155.76
-5.52,-0.89,83.85,1155.87
-5.54,-0.84,83.77,1155.98
-5.46,-0.84,81.70,1156.10
-5.48,-0.81,80.90,1156.21
-5.48,-0.83,82.17,1156.32
-5.54,-0.87,83.44,1156.53
-5.53,-0.86,83.79,1156.65
-5.55,-0.88,81.68,1156.76
-5.48,-0.82,82.86,1156.88
-5.53,-0.89,82.98,1156.99
-5.49,-0.88,83.35,1157.10
-5.47,-0.84,84.32,1157.22
-5.49,-0.82,83.74,1157.33
-5.47,-0.84,81.68,1157.45
-5.53,-0.83,82.84,1157.56
-5.44,-0.85,81.99,1157.78
-5.44,-0.86,83.34,1157.90
-5.51,-0.82,83.33,1158.01
-5.53,-0.82,84.88,1158.13
-5.46,-0.81,85.69,1158.24
-5.47,-0.86,82.84,1158.35
-5.55,-0.88,83.10,1158.47
-5.48,-0.86,83.57,1158.58
-5.50,-0.86,86.72,1158.70
-5.47,-0.84,83.54,1158.81
-5.45,-0.87,80.03,1159.02
-5.54,-0.88,80.04,1159.13
-5.48,-0.90,79.64,1159.25
-5.48,-0.89,79.36,1159.36
-5.49,-0.81,82.29,1159.47
-5.47,-0.86,81.24,1159.59
-5.54,-0.89,81.60,1159.70
-5.48,-0.88,82.39,1159.82
-5.51,-0.81,82.04,1159.93
-5.54,-0.87,82.87,1160.05
-5.48,-0.87,81.05,1160.27
-5.46,-0.88,79.70,1160.38
-5.53,-0.86,83.07,1160.50
-5.51,-0.77,83.65,1160.61
-5.46,-0.87,81.22,1160.73
-5.47,-0.90,79.48,1160.84
-5.56,-0.87,79.99,1160.95
-5.54,-0.89,79.31,1161.07
-5.54,-0.88,80.17,1161.18
-5.59,-0.82,79.47,1161.30
-5.58,-0.89,81.96,1161.51
-5.56,-0.86,83.01,1161.62
-5.49,-0.84,79.99,1161.73
-5.48,-0.88,79.94,1161.85
-5.55,-0.86,81.69,1161.96
-5.54,-0.89,82.53,1162.07
-5.53,-0.82,81.15,1162.19
-5.46,-0.93,82.46,1162.30
-5.52,-0.78,79.73,1162.42
-5.56,-0.84,79.40,1162.53
-5.50,-0.91,84.27,1162.76
-5.53,-0.93,83.39,1162.87
-5.49,-0.86,82.50,1162.98
-5.51,-0.84,82.70,1163.10
-5.51,-0.87,81.17,1163.21
-5.48,-0.88,82.15,1163.33
-5.55,-0.83,79.80,1163.44
-5.50,-0.82,80.56,1163.55
-5.48,-0.84,80.41,1163.67
-5.56,-0.84,81.96,1163.78
-5.52,-0.80,81.55,1163.99
-5.52,-0.88,81.70,1164.10
-5.54,-0.86,80.47,1164.22
-5.48,-0.82,81.95,1164.33
-5.47,-0.87,82.69,1164.45
-5.48,-0.89,81.31,1164.56
-5.51,-0.91,80.68,1164.68
-5.55,-0.93,81.96,1164.79
-5.52,-0.89,79.90,1164.90
-5.55,-0.83,79.32,1165.02
-5.49,-0.84,82.78,1165.24
-5.46,-0.83,83.36,1165.35
-5.54,-0.91,83.45,1165.47
-5.56,-0.82,82.75,1165.58
-5.48,-0.84,82.35,1165.70
-5.52,-0.86,81.67,1165.81
-5.51,-0.86,80.73,1165.93
-5.54,-0.82,79.20,1166.04
-5.49,-0.91,82.18,1166.15
-5.55,-0.89,82.26,1166.27
-5.53,-0.88,81.58,1166.48
-5.55,-0.85,83.02,1166.59
-5.47,-0.79,79.67,1166.70
-5.48,-0.86,79.20,1166.82
-5.52,-0.86,79.26,1166.93
-5.50,-0.94,81.15,1167.05
-5.52,-0.89,79.41,1167.16
-5.49,-0.84,80.34,1167.27
-5.56,-0.87,80.75,1167.39
-5.55,-0.89,80.20,1167.50
-5.47,-0.88,79.54,1167.73
-5.49,-0.83,80.20,1167.84
-5.47,-0.87,80.87,1167.95
-5.53,-0.86,82.01,1168.07
-5.50,-0.81,84.78,1168.18
-5.54,-0.83,83.37,1168.30
-5.51,-0.88,83.27,1168.41
-5.54,-0.89,81.41,1168.53
-5.42,-0.91,81.46,1168.64
-5.48,-0.89,79.61,1168.75
-5.51,-0.93,75.81,1168.96
-5.54,-0.81,76.78,1169.08
-5.53,-0.81,80.28,1169.19
-5.54,-0.91,79.94,1169.30
-5.49,-0.90,81.55,1169.42
-5.48,-0.85,80.71,1169.53
-5.51,-0.82,74.45,1169.65
-5.61,-0.84,78.32,1169.76
-5.49,-0.83,79.47,1169.87
-5.52,-0.87,81.58,1169.99
-5.50,-0.93,79.81,1170.21
-5.48,-0.89,76.11,1170.33
-5.49,-0.89,77.39,1170.44
-5.49,-0.86,80.05,1170.56
-5.53,-0.80,80.46,1170.67
-5.48,-0.88,81.97,1170.78
-5.49,-0.84,81.35,1170.90
-5.53,-0.88,81.55,1171.01
