Roll (x), Pitch (Y), Yaw (Z), Time (s)
-1.43,-7.35,3.55,975.95
-1.44,-7.37,3.52,976.05
-1.60,-7.11,3.47,976.16
-1.51,-6.89,3.50,976.26
-1.64,-7.02,3.47,976.36
-1.37,-7.14,3.50,976.47
-1.32,-7.18,3.49,976.57
-1.06,-7.22,3.77,976.89
-1.49,-7.18,3.64,976.99
-1.30,-7.33,3.59,977.10
-1.45,-7.24,3.54,977.20
-1.59,-7.30,3.49,977.30
-1.40,-7.04,3.51,977.41
-1.51,-7.11,3.50,977.51
-1.75,-7.05,3.51,977.61
-1.55,-7.26,3.52,977.72
-1.32,-7.09,3.55,977.82
-0.78,-7.61,3.81,978.15
-1.33,-7.58,3.71,978.26
-1.20,-7.71,3.58,978.36
-1.22,-7.73,3.53,978.46
-1.44,-7.65,3.52,978.57
-1.25,-7.68,3.48,978.67
-1.28,-7.83,3.46,978.77
-1.32,-7.48,3.48,978.88
-1.40,-7.77,3.50,978.98
-1.14,-8.03,3.53,979.09
-1.03,-7.59,3.77,979.41
-1.53,-7.61,3.67,979.51
-1.53,-7.48,3.60,979.62
-1.58,-7.39,3.55,979.72
-1.33,-7.45,3.50,979.82
-1.24,-7.67,3.50,979.93
-1.29,-7.51,3.49,980.03
-1.36,-7.83,3.48,980.14
-1.19,-7.69,3.52,980.24
-1.21,-7.88,3.55,980.34
-1.11,-7.68,3.77,980.66
-1.31,-7.82,3.68,980.76
-1.39,-7.85,3.60,980.87
-1.43,-7.84,3.55,980.97
-1.43,-7.67,3.57,981.08
-1.37,-7.72,3.55,981.18
-1.40,-7.50,3.52,981.28
-1.26,-7.73,3.50,981.39
-1.27,-7.92,3.53,981.49
-1.30,-7.91,3.54,981.59
-1.40,-7.06,3.71,981.92
-1.43,-7.05,3.62,982.03
-1.33,-6.91,3.60,982.13
-1.45,-6.92,3.56,982.23
-1.50,-7.26,3.54,982.34
-1.59,-7.17,3.51,982.44
-1.51,-7.10,3.51,982.55
-1.49,-7.12,3.55,982.65
-1.22,-6.99,3.57,982.75
-1.68,-6.98,3.57,982.86
-1.36,-7.19,3.72,983.17
-1.58,-7.04,3.59,983.28
-1.75,-6.82,3.56,983.38
-1.72,-6.81,3.52,983.49
-1.57,-7.06,3.48,983.59
-1.47,-6.99,3.47,983.69
-1.69,-7.23,3.48,983.80
-1.67,-7.35,3.50,983.90
-1.35,-7.34,3.53,984.01
-1.39,-7.14,3.51,984.11
-0.95,-7.71,3.69,984.44
-1.42,-7.70,3.60,984.54
-1.32,-7.92,3.53,984.65
-1.21,-7.78,3.46,984.75
-1.18,-7.68,3.43,984.85
-1.27,-7.83,3.44,984.96
-1.46,-7.67,3.43,985.06
-1.47,-7.63,3.45,985.16
-1.31,-7.73,3.45,985.27
-1.44,-7.60,3.49,985.37
-1.27,-7.84,3.73,985.69
-1.47,-7.92,3.63,985.80
-1.43,-7.74,3.56,985.90
-1.25,-7.75,3.50,986.01
-1.02,-7.38,3.51,986.11
-1.54,-7.78,3.52,986.21
-1.44,-7.96,3.51,986.32
-1.41,-7.81,3.49,986.42
-1.49,-7.46,3.49,986.53
-1.28,-7.52,3.51,986.63
-1.18,-6.89,3.78,986.96
-1.47,-6.86,3.67,987.06
-1.35,-7.08,3.60,987.17
-1.50,-7.19,3.54,987.27
-1.64,-7.25,3.54,987.37
-1.46,-7.17,3.52,987.48
-1.56,-6.90,3.48,987.58
-1.52,-7.09,3.48,987.69
-1.64,-7.01,3.47,987.79
-1.69,-7.09,3.49,987.89
-1.46,-7.32,3.72,988.21
-1.30,-7.14,3.59,988.31
-1.56,-7.38,3.51,988.42
-1.41,-7.27,3.49,988.52
-1.51,-7.25,3.48,988.63
-1.50,-7.22,3.46,988.73
-1.51,-7.24,3.48,988.83
-1.44,-7.10,3.48,988.94
-1.34,-6.98,3.46,989.04
-1.47,-7.22,3.47,989.15
-1.34,-7.56,3.73,989.47
-1.49,-7.63,3.61,989.58
-1.41,-7.70,3.56,989.68
-1.26,-7.54,3.53,989.78
-1.20,-7.55,3.47,989.89
-1.14,-7.71,3.46,989.99
-1.25,-7.51,3.47,990.10
-1.21,-7.73,3.49,990.20
-1.31,-7.77,3.50,990.30
-1.29,-8.05,3.51,990.41
-1.39,-7.43,3.69,990.73
-1.28,-7.38,3.54,990.84
-1.33,-7.30,3.51,990.94
-1.41,-7.31,3.46,991.05
-1.37,-7.35,3.44,991.15
-1.62,-7.59,3.44,991.26
-1.45,-7.58,3.44,991.36
-1.26,-7.47,3.42,991.46
-1.21,-7.50,3.43,991.57
-1.38,-7.71,3.47,991.67
-1.15,-7.61,3.69,992.00
-1.47,-7.39,3.59,992.10
-1.39,-7.58,3.54,992.21
-1.40,-7.52,3.51,992.31
-1.35,-7.70,3.48,992.41
-1.53,-7.71,3.45,992.52
-1.03,-7.78,3.42,992.62
-1.16,-7.72,3.44,992.73
-1.28,-7.49,3.47,992.83
-1.33,-7.52,3.48,992.93
-1.13,-7.21,3.73,993.25
-1.34,-7.58,3.59,993.35
-1.27,-7.52,3.53,993.46
-1.15,-7.67,3.49,993.56
-1.31,-7.80,3.50,993.67
-1.42,-7.75,3.49,993.77
-1.34,-7.39,3.47,993.87
-1.41,-7.37,3.46,993.98
-1.40,-7.19,3.47,994.08
-1.39,-7.30,3.46,994.19
-1.45,-7.72,3.71,994.51
-1.51,-7.54,3.63,994.62
-1.60,-7.49,3.56,994.72
-1.51,-7.11,3.49,994.83
-1.39,-7.21,3.46,994.93
-1.54,-7.26,3.46,995.03
-1.53,-7.31,3.45,995.14
-1.53,-7.00,3.46,995.24
-1.32,-7.48,3.46,995.34
-1.36,-7.37,3.49,995.45
-1.63,-7.36,3.71,995.77
-1.41,-7.36,3.60,995.88
-1.61,-7.25,3.55,995.98
-1.67,-7.11,3.52,996.08
-1.38,-7.10,3.50,996.19
-1.52,-7.43,3.48,996.29
-1.56,-7.09,3.45,996.39
-1.36,-7.15,3.47,996.50
-1.56,-7.05,3.45,996.60
-1.50,-7.24,3.43,996.71
-1.48,-7.60,3.69,997.04
-1.53,-7.60,3.58,997.15
-1.42,-7.44,3.51,997.25
-1.36,-7.48,3.50,997.35
-1.34,-7.75,3.47,997.46
-1.13,-7.60,3.47,997.56
-1.38,-7.77,3.49,997.67
-1.17,-7.41,3.50,997.77
-1.29,-7.56,3.49,997.88
-1.33,-7.79,3.51,997.98
-1.26,-7.47,3.74,998.29
-1.31,-7.49,3.65,998.40
-1.26,-7.67,3.56,998.50
-1.51,-7.61,3.53,998.61
-1.45,-7.65,3.51,998.71
-1.38,-7.72,3.49,998.82
-1.05,-7.89,3.49,998.92
-1.15,-7.93,3.50,999.02
-1.21,-7.85,3.50,999.13
-1.31,-7.89,3.53,999.23
-1.34,-7.60,3.76,999.55
-1.15,-7.57,3.65,999.65
-1.15,-7.49,3.53,999.76
-1.34,-7.99,3.50,999.86
-1.20,-7.81,3.52,999.96
-1.32,-7.60,3.51,1000.07
-1.55,-7.62,3.50,1000.17
-1.44,-7.86,3.48,1000.28
-1.53,-7.85,3.46,1000.38
-1.33,-7.82,3.50,1000.48
-1.38,-7.46,3.75,1000.82
-1.20,-7.61,3.63,1000.92
-1.35,-7.68,3.59,1001.02
-1.48,-7.65,3.52,1001.13
-1.40,-7.73,3.54,1001.23
-1.58,-7.75,3.54,1001.34
-1.35,-7.69,3.53,1001.44
-1.45,-7.53,3.51,1001.54
-1.46,-7.53,3.51,1001.65
-1.34,-7.48,3.51,1001.75
-1.34,-7.00,3.83,1002.08
-1.50,-6.98,3.74,1002.19
-1.40,-6.98,3.67,1002.29
-1.48,-7.07,3.61,1002.40
-1.49,-7.18,3.58,1002.50
-1.56,-7.21,3.56,1002.60
-1.57,-7.41,3.54,1002.71
-1.39,-7.45,3.54,1002.81
-1.43,-7.31,3.54,1002.91
-1.30,-7.00,3.53,1003.02
-1.25,-7.27,3.81,1003.36
-1.45,-7.23,3.67,1003.46
-1.32,-7.12,3.59,1003.56
-1.43,-6.99,3.53,1003.67
-1.58,-7.20,3.47,1003.77
-1.57,-7.02,3.44,1003.88
-1.42,-7.10,3.44,1003.98
-1.36,-7.03,3.42,1004.08
-1.50,-7.29,3.43,1004.19
-1.53,-7.07,3.45,1004.29
-1.19,-7.81,3.67,1004.62
-1.25,-7.54,3.55,1004.72
-1.39,-7.33,3.49,1004.83
-1.32,-7.35,3.42,1004.93
-1.55,-7.18,3.42,1005.03
-1.37,-7.45,3.43,1005.14
-1.54,-7.50,3.45,1005.24
-1.35,-7.31,3.44,1005.35
-1.36,-7.74,3.46,1005.45
-1.25,-7.85,3.48,1005.55
-1.12,-7.53,3.77,1005.89
-1.19,-7.48,3.65,1006.00
-1.32,-7.39,3.59,1006.10
-1.41,-7.41,3.51,1006.20
-1.15,-7.39,3.45,1006.31
-1.39,-7.69,3.46,1006.41
-1.22,-7.62,3.43,1006.52
-1.60,-7.16,3.41,1006.62
-1.43,-7.32,3.43,1006.72
-1.18,-7.54,3.43,1006.83
-1.32,-7.05,3.69,1007.16
-1.59,-6.98,3.59,1007.26
-1.69,-7.18,3.56,1007.37
-1.50,-7.05,3.49,1007.47
-1.39,-7.33,3.46,1007.58
-1.52,-7.29,3.41,1007.68
-1.43,-7.34,3.40,1007.78
-1.37,-7.23,3.41,1007.89
-1.65,-7.03,3.40,1007.99
-1.46,-6.92,3.41,1008.09
-1.27,-6.95,3.67,1008.43
-1.10,-7.32,3.56,1008.54
-1.25,-7.44,3.46,1008.64
-1.47,-7.27,3.38,1008.75
-1.60,-7.03,3.35,1008.85
-1.63,-7.06,3.33,1008.95
-1.45,-6.83,3.35,1009.06
-1.47,-6.96,3.37,1009.16
-1.50,-7.19,3.36,1009.27
-1.66,-7.02,3.39,1009.37
-1.40,-7.59,3.64,1009.70
-1.23,-7.46,3.52,1009.80
-1.47,-7.69,3.47,1009.90
-1.27,-7.45,3.46,1010.01
-1.40,-7.23,3.47,1010.11
-1.30,-7.37,3.47,1010.22
-0.93,-7.29,3.49,1010.32
-1.21,-7.60,3.48,1010.42
-1.35,-7.65,3.49,1010.53
-1.46,-7.37,3.50,1010.63
-1.22,-7.11,3.76,1010.97
-1.43,-7.06,3.62,1011.07
-1.20,-7.25,3.54,1011.18
-1.40,-7.36,3.48,1011.28
-1.33,-7.53,3.47,1011.39
-1.24,-7.43,3.47,1011.49
-1.16,-7.52,3.45,1011.59
-1.20,-7.64,3.46,1011.70
-1.27,-7.42,3.46,1011.80
-1.42,-7.29,3.47,1011.91
-1.18,-7.06,3.72,1012.24
-1.46,-7.28,3.62,1012.34
-1.58,-7.30,3.53,1012.44
-1.39,-7.48,3.52,1012.55
-1.31,-7.58,3.53,1012.65
-1.20,-7.38,3.51,1012.76
-1.69,-7.37,3.48,1012.86
-1.52,-7.47,3.47,1012.96
-1.47,-7.25,3.52,1013.07
-1.62,-7.38,3.51,1013.17
-1.13,-7.54,3.70,1013.51
-1.14,-7.64,3.61,1013.61
-1.37,-7.63,3.54,1013.72
-1.53,-7.54,3.48,1013.82
-1.38,-7.35,3.44,1013.93
-1.52,-7.37,3.42,1014.03
-1.64,-7.27,3.42,1014.13
-1.60,-7.29,3.40,1014.24
-1.47,-7.50,3.41,1014.34
-1.34,-7.42,3.46,1014.45
-1.41,-7.21,3.78,1014.77
-1.21,-7.39,3.69,1014.88
-1.24,-7.54,3.61,1014.98
-1.46,-7.18,3.55,1015.08
-1.36,-7.22,3.53,1015.19
-1.27,-6.84,3.50,1015.29
-1.37,-7.00,3.49,1015.40
-1.27,-6.91,3.49,1015.50
-1.35,-7.26,3.51,1015.60
-1.18,-7.40,3.54,1015.71
-1.27,-6.92,3.74,1016.05
-1.63,-6.93,3.60,1016.15
-1.63,-7.12,3.53,1016.26
-1.54,-7.25,3.47,1016.36
-1.32,-7.07,3.40,1016.46
-1.49,-6.97,3.39,1016.57
-1.49,-7.10,3.37,1016.67
-1.50,-7.16,3.38,1016.77
-1.43,-7.12,3.38,1016.88
-1.33,-7.16,3.37,1016.98
-1.29,-7.75,3.65,1017.31
-1.22,-7.63,3.53,1017.41
-1.12,-7.60,3.45,1017.52
-1.27,-7.78,3.37,1017.62
-1.26,-7.81,3.37,1017.72
-1.24,-7.92,3.40,1017.83
-1.27,-7.78,3.41,1017.93
-1.44,-7.71,3.41,1018.04
-1.35,-7.65,3.42,1018.14
-1.48,-7.61,3.46,1018.24
-1.28,-7.60,3.66,1018.59
-1.16,-7.74,3.58,1018.69
-1.14,-7.61,3.49,1018.79
-1.42,-7.78,3.43,1018.90
-1.33,-7.77,3.41,1019.00
-1.26,-7.39,3.41,1019.11
-1.36,-7.32,3.40,1019.21
-1.23,-7.44,3.39,1019.32
-1.24,-7.74,3.40,1019.42
-1.19,-7.65,3.45,1019.52
-1.37,-7.01,3.70,1019.85
-1.51,-7.07,3.59,1019.95
-1.54,-7.03,3.50,1020.06
-1.62,-7.02,3.45,1020.16
-1.65,-7.26,3.45,1020.27
-1.69,-6.90,3.41,1020.37
-1.57,-7.01,3.41,1020.47
-1.65,-7.22,3.39,1020.58
-1.47,-6.99,3.41,1020.68
-1.27,-6.96,3.43,1020.79
-1.49,-7.46,3.65,1021.12
-1.39,-7.00,3.53,1021.23
-1.44,-7.05,3.42,1021.33
-1.32,-7.16,3.41,1021.43
-1.61,-7.02,3.39,1021.54
-1.41,-7.09,3.36,1021.64
-1.72,-7.04,3.35,1021.75
-1.44,-7.27,3.40,1021.85
-1.55,-7.35,3.41,1021.96
-1.22,-7.06,3.44,1022.06
-1.14,-7.73,3.74,1022.39
-1.21,-7.63,3.58,1022.49
-1.42,-7.56,3.52,1022.59
-1.42,-7.33,3.51,1022.70
-1.48,-7.48,3.48,1022.80
-1.40,-7.45,3.50,1022.91
-1.35,-7.39,3.48,1023.01
-1.44,-7.43,3.48,1023.11
-1.38,-7.48,3.47,1023.22
-1.32,-7.61,3.48,1023.32
-1.38,-7.81,3.70,1023.67
-1.17,-7.96,3.54,1023.77
-1.01,-7.95,3.46,1023.88
-1.25,-7.64,3.45,1023.98
-1.11,-7.76,3.43,1024.08
-1.23,-7.66,3.39,1024.19
-1.18,-7.63,3.40,1024.29
-1.32,-7.76,3.40,1024.40
-1.55,-7.66,3.42,1024.50
-1.36,-7.84,3.44,1024.60
-1.37,-7.28,3.65,1024.93
-1.42,-7.48,3.53,1025.04
-1.36,-7.21,3.48,1025.14
-1.46,-7.30,3.46,1025.24
-1.21,-7.33,3.46,1025.35
-1.37,-7.39,3.43,1025.45
-1.54,-7.16,3.44,1025.56
-1.31,-7.62,3.45,1025.66
-1.29,-7.81,3.45,1025.76
-1.47,-7.65,3.47,1025.87
-1.46,-7.27,3.72,1026.20
-1.17,-7.59,3.59,1026.31
-1.26,-7.70,3.54,1026.41
-1.41,-7.75,3.50,1026.52
-1.36,-7.53,3.48,1026.62
-1.36,-7.42,3.44,1026.72
-1.33,-7.40,3.45,1026.83
-1.28,-7.51,3.47,1026.93
-1.49,-7.52,3.47,1027.04
-1.41,-7.63,3.44,1027.14
-1.17,-6.95,3.65,1027.47
-1.41,-7.04,3.55,1027.57
-1.29,-7.45,3.45,1027.67
-1.51,-7.24,3.44,1027.78
-1.63,-7.23,3.44,1027.88
-1.41,-7.23,3.43,1027.99
-1.36,-7.07,3.45,1028.09
-1.45,-7.00,3.47,1028.19
-1.78,-6.94,3.46,1028.30
-1.60,-7.20,3.48,1028.40
-1.39,-6.97,3.87,1028.76
-1.37,-6.97,3.72,1028.86
-1.39,-6.86,3.62,1028.96
-1.26,-7.30,3.55,1029.07
-1.39,-7.29,3.51,1029.17
-1.20,-7.28,3.45,1029.27
-1.25,-7.30,3.45,1029.38
-1.26,-7.34,3.46,1029.48
-1.40,-6.94,3.47,1029.59
-1.36,-6.96,3.47,1029.69
-1.31,-7.56,3.76,1030.02
-1.27,-7.66,3.64,1030.12
-1.43,-7.75,3.59,1030.22
-1.14,-7.55,3.50,1030.33
-1.31,-7.56,3.45,1030.43
-1.41,-7.59,3.43,1030.54
-0.96,-7.61,3.43,1030.64
-1.27,-7.78,3.42,1030.74
-1.15,-7.93,3.44,1030.85
-1.16,-7.88,3.46,1030.95
-1.08,-7.44,3.73,1031.29
-1.15,-7.64,3.57,1031.39
-1.13,-7.71,3.51,1031.50
-1.28,-7.74,3.48,1031.60
-1.41,-7.95,3.45,1031.71
-1.29,-7.69,3.46,1031.81
-1.35,-7.80,3.45,1031.91
-1.45,-7.72,3.47,1032.02
-1.47,-7.41,3.47,1032.12
-1.44,-7.45,3.48,1032.23
-1.10,-7.11,3.67,1032.55
-1.23,-7.17,3.56,1032.66
-1.61,-6.94,3.51,1032.76
-1.20,-7.49,3.44,1032.86
-1.32,-7.55,3.42,1032.97
-1.32,-7.58,3.43,1033.07
-1.51,-7.47,3.40,1033.18
-1.52,-7.39,3.39,1033.28
-1.42,-7.50,3.40,1033.38
-1.42,-7.29,3.44,1033.49
-1.53,-7.70,3.76,1033.86
-1.28,-7.65,3.63,1033.96
-1.20,-7.94,3.51,1034.06
-1.27,-7.69,3.48,1034.17
-1.38,-7.60,3.44,1034.27
-1.35,-7.60,3.43,1034.38
-1.39,-7.64,3.37,1034.48
-1.16,-7.47,3.35,1034.58
-1.36,-7.65,3.39,1034.69
-1.25,-7.71,3.45,1034.79
-1.15,-7.21,3.70,1035.12
-1.11,-7.20,3.57,1035.22
-1.47,-7.15,3.48,1035.33
-1.68,-7.07,3.45,1035.43
-1.47,-7.04,3.44,1035.53
-1.39,-7.14,3.43,1035.64
-1.44,-7.05,3.40,1035.74
-1.65,-7.10,3.41,1035.85
-1.50,-7.35,3.39,1035.95
-1.58,-7.03,3.41,1036.05
-1.28,-7.39,3.65,1036.39
-1.54,-7.25,3.52,1036.50
-1.58,-7.27,3.50,1036.60
-1.35,-7.33,3.50,1036.70
-1.43,-7.27,3.47,1036.81
-1.49,-7.19,3.46,1036.91
-1.53,-7.05,3.48,1037.02
-1.42,-6.94,3.48,1037.12
-1.51,-7.08,3.48,1037.22
-1.42,-7.28,3.46,1037.33
-1.10,-7.75,3.62,1037.65
-1.22,-7.57,3.54,1037.76
-1.47,-7.61,3.46,1037.86
-1.37,-7.28,3.45,1037.97
-1.46,-7.17,3.45,1038.07
-1.36,-7.30,3.45,1038.17
-1.41,-7.47,3.44,1038.28
-1.35,-7.43,3.47,1038.38
-1.28,-7.47,3.46,1038.49
-1.19,-7.32,3.48,1038.59
-0.86,-7.60,3.73,1038.93
-1.17,-7.52,3.65,1039.04
-1.31,-7.75,3.56,1039.14
-1.44,-7.56,3.52,1039.24
-1.22,-7.80,3.49,1039.35
-1.24,-7.74,3.46,1039.45
-1.20,-7.70,3.45,1039.56
-0.99,-7.56,3.45,1039.66
-1.22,-7.75,3.45,1039.77
-1.30,-7.69,3.47,1039.87
-1.12,-7.28,3.71,1040.20
-1.08,-7.18,3.57,1040.30
-1.21,-7.25,3.48,1040.40
-1.36,-7.31,3.40,1040.51
-1.69,-7.10,3.38,1040.61
-1.71,-7.27,3.37,1040.72
-1.56,-7.29,3.41,1040.82
-1.29,-7.35,3.41,1040.92
-1.36,-7.10,3.44,1041.03
-1.20,-7.33,3.48,1041.13
-1.35,-7.27,3.78,1041.47
-1.16,-7.09,3.66,1041.57
-1.28,-7.27,3.58,1041.68
-1.39,-7.20,3.53,1041.78
-1.27,-7.30,3.51,1041.89
-1.42,-7.44,3.44,1041.99
-1.60,-7.08,3.44,1042.09
-1.75,-7.14,3.45,1042.20
-1.80,-7.13,3.50,1042.30
-1.59,-6.96,3.49,1042.41
-1.34,-7.37,3.75,1042.73
-1.26,-7.43,3.61,1042.84
-1.26,-7.45,3.57,1042.94
-1.35,-7.44,3.57,1043.04
-1.27,-7.48,3.52,1043.15
-1.17,-7.44,3.48,1043.25
-1.10,-7.52,3.49,1043.36
-1.08,-7.49,3.47,1043.46
-1.24,-7.35,3.47,1043.56
-1.29,-7.24,3.49,1043.67
-1.11,-7.84,3.71,1044.01
-1.30,-7.62,3.57,1044.11
-1.21,-7.77,3.51,1044.22
-1.47,-7.68,3.47,1044.32
-1.34,-7.81,3.47,1044.43
-1.56,-7.52,3.45,1044.53
-1.54,-7.80,3.49,1044.64
-1.44,-7.66,3.49,1044.74
-1.35,-7.89,3.50,1044.84
-1.32,-7.92,3.54,1044.95
-1.49,-7.13,3.73,1045.27
-1.51,-7.51,3.62,1045.38
-1.44,-7.34,3.57,1045.48
-1.52,-7.36,3.51,1045.58
-1.66,-7.26,3.44,1045.69
-1.54,-7.33,3.42,1045.79
-1.61,-7.20,3.43,1045.90
-1.53,-7.13,3.45,1046.00
-1.51,-7.22,3.46,1046.10
-1.35,-7.49,3.50,1046.21
-1.39,-7.48,3.76,1046.55
-1.49,-7.32,3.62,1046.65
-1.41,-7.27,3.52,1046.75
-1.40,-7.34,3.52,1046.86
-1.47,-7.12,3.47,1046.96
-1.48,-7.33,3.46,1047.07
-1.51,-7.40,3.43,1047.17
-1.52,-7.44,3.42,1047.28
-1.51,-7.38,3.42,1047.38
-1.29,-7.49,3.45,1047.48
-1.48,-7.15,3.72,1047.81
-1.53,-7.25,3.58,1047.91
-1.76,-7.30,3.50,1048.02
-1.61,-7.40,3.44,1048.12
-1.56,-7.40,3.42,1048.22
-1.29,-7.42,3.39,1048.33
-1.44,-7.49,3.42,1048.43
-1.22,-7.36,3.40,1048.54
-1.46,-6.91,3.40,1048.64
-1.42,-6.93,3.42,1048.74
-0.99,-7.28,3.68,1049.09
-1.52,-7.42,3.56,1049.19
-1.21,-7.54,3.51,1049.30
-1.32,-7.58,3.46,1049.40
-1.27,-7.60,3.43,1049.50
-1.31,-7.36,3.45,1049.61
-1.29,-7.54,3.42,1049.71
-1.16,-7.59,3.42,1049.81
-1.44,-7.35,3.43,1049.92
-1.26,-7.66,3.44,1050.02
-1.47,-7.16,3.71,1050.35
-1.55,-7.18,3.57,1050.45
-1.35,-7.35,3.47,1050.56
-1.50,-7.56,3.42,1050.66
-1.44,-7.60,3.40,1050.77
-1.06,-7.59,3.46,1050.87
-1.39,-7.55,3.44,1050.97
-1.28,-7.38,3.45,1051.08
-1.45,-6.83,3.45,1051.18
-1.49,-7.06,3.47,1051.29
-1.30,-7.55,3.71,1051.62
-1.42,-7.15,3.57,1051.73
-1.41,-7.25,3.50,1051.83
-1.32,-7.28,3.46,1051.94
-1.61,-7.30,3.45,1052.04
-1.66,-7.26,3.43,1052.14
-1.59,-6.97,3.45,1052.25
-1.24,-7.29,3.49,1052.35
-1.18,-7.34,3.51,1052.45
-1.41,-7.46,3.52,1052.56
-1.21,-7.45,3.76,1052.89
-1.32,-7.36,3.62,1052.99
-1.28,-7.30,3.53,1053.09
-1.36,-7.21,3.53,1053.20
-1.49,-7.10,3.51,1053.30
-1.58,-7.22,3.48,1053.41
-1.41,-7.37,3.48,1053.51
-1.19,-7.30,3.48,1053.61
-1.36,-7.47,3.46,1053.72
-1.37,-7.33,3.50,1053.82
-0.88,-7.54,3.80,1054.15
-1.32,-7.54,3.69,1054.25
-1.23,-7.58,3.59,1054.36
-1.21,-7.58,3.52,1054.46
-1.28,-7.82,3.46,1054.56
-1.13,-7.70,3.47,1054.67
-1.12,-7.93,3.46,1054.77
-1.34,-7.95,3.47,1054.88
-1.18,-7.76,3.50,1054.98
-1.38,-7.57,3.51,1055.08
-1.13,-7.14,3.77,1055.43
-1.52,-7.18,3.63,1055.54
-1.23,-7.30,3.55,1055.64
-1.30,-7.14,3.48,1055.74
-1.54,-7.26,3.44,1055.85
-1.46,-7.45,3.45,1055.95
-1.49,-7.38,3.46,1056.06
-1.50,-7.30,3.43,1056.16
-1.53,-7.27,3.43,1056.26
-1.34,-7.01,3.43,1056.37
-0.86,-7.51,3.66,1056.69
-1.33,-7.46,3.58,1056.80
-1.23,-7.45,3.52,1056.90
-1.37,-7.56,3.47,1057.01
-1.39,-7.71,3.46,1057.11
-1.45,-7.60,3.48,1057.21
-1.08,-7.82,3.50,1057.32
-1.16,-7.74,3.49,1057.42
-1.26,-7.73,3.50,1057.53
-1.27,-7.67,3.51,1057.63
-1.35,-7.54,3.66,1057.97
-1.43,-7.83,3.55,1058.07
-1.25,-7.86,3.49,1058.18
-1.31,-7.78,3.47,1058.28
-1.15,-7.74,3.46,1058.39
-1.27,-7.77,3.43,1058.49
-1.34,-7.74,3.41,1058.59
-1.35,-7.82,3.43,1058.70
-1.23,-7.85,3.45,1058.80
-1.29,-7.95,3.44,1058.90
-1.34,-7.42,3.65,1059.24
-1.26,-6.96,3.55,1059.34
-1.57,-6.99,3.46,1059.45
-1.59,-7.10,3.41,1059.55
-1.52,-7.07,3.40,1059.66
-1.52,-7.13,3.43,1059.76
-1.45,-7.01,3.45,1059.86
-1.65,-6.98,3.47,1059.97
-1.67,-7.13,3.50,1060.07
-1.36,-7.17,3.52,1060.18
-1.00,-7.57,3.77,1060.52
-1.27,-7.60,3.62,1060.62
-1.38,-7.22,3.52,1060.73
-1.22,-7.37,3.49,1060.83
-1.45,-7.33,3.44,1060.94
-1.38,-7.21,3.46,1061.04
-1.16,-7.20,3.45,1061.14
-1.22,-7.48,3.42,1061.25
-1.22,-7.28,3.41,1061.35
-1.63,-7.36,3.42,1061.45
-1.26,-7.40,3.70,1061.78
-1.32,-7.72,3.59,1061.89
-1.11,-7.61,3.50,1061.99
-1.37,-7.70,3.49,1062.09
-1.51,-7.67,3.46,1062.20
-1.53,-7.81,3.44,1062.30
-1.19,-7.85,3.44,1062.41
-1.27,-7.76,3.44,1062.51
-1.32,-7.65,3.45,1062.61
-1.53,-7.69,3.45,1062.72
-1.44,-7.38,3.75,1063.05
-1.30,-7.58,3.65,1063.16
-1.40,-7.81,3.58,1063.26
-1.05,-7.66,3.55,1063.37
-1.07,-7.92,3.52,1063.47
-1.34,-7.80,3.49,1063.57
-1.40,-7.86,3.51,1063.68
-1.48,-7.61,3.51,1063.78
-1.59,-7.66,3.53,1063.89
-1.27,-7.53,3.55,1063.99
-1.33,-7.14,3.79,1064.32
-1.49,-7.19,3.66,1064.42
-1.50,-7.11,3.61,1064.53
-1.51,-7.08,3.52,1064.63
-1.73,-7.01,3.48,1064.73
-1.36,-7.25,3.47,1064.84
-1.69,-7.08,3.44,1064.94
-1.60,-7.15,3.46,1065.05
-1.53,-7.11,3.45,1065.15
-1.41,-7.15,3.47,1065.25
-1.40,-7.00,3.67,1065.60
-1.29,-7.02,3.56,1065.70
-1.36,-7.05,3.47,1065.80
-1.30,-7.01,3.42,1065.91
-1.60,-7.03,3.43,1066.01
-1.48,-6.98,3.44,1066.11
-1.54,-7.18,3.44,1066.22
-1.53,-7.44,3.45,1066.32
-1.75,-7.12,3.46,1066.43
-1.57,-6.93,3.45,1066.53
-1.22,-7.56,3.67,1066.86
-1.16,-7.61,3.58,1066.96
-1.11,-7.63,3.52,1067.07
-1.11,-7.56,3.47,1067.17
-1.13,-7.77,3.45,1067.27
-1.17,-7.94,3.47,1067.38
-1.16,-7.69,3.48,1067.48
-1.43,-7.80,3.48,1067.59
-1.29,-7.58,3.49,1067.69
-1.24,-7.40,3.53,1067.79
-1.44,-7.72,3.75,1068.13
-1.23,-7.64,3.59,1068.24
-1.52,-7.70,3.47,1068.34
-1.24,-7.77,3.43,1068.44
-1.17,-7.84,3.42,1068.55
-1.32,-7.66,3.42,1068.65
-1.45,-7.52,3.41,1068.76
-1.26,-7.65,3.41,1068.86
-1.39,-7.70,3.42,1068.96
-1.27,-7.89,3.45,1069.07
-1.39,-6.97,3.70,1069.39
-1.42,-7.16,3.58,1069.50
-1.53,-7.03,3.51,1069.60
-1.61,-7.10,3.48,1069.71
-1.74,-7.21,3.43,1069.81
-1.48,-7.13,3.45,1069.91
-1.52,-7.26,3.41,1070.02
-1.48,-7.24,3.44,1070.12
